"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-07-28","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-07-29","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-07-30","0.00",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-07-31","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-01","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-02","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-03","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-04","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-05","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-06","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-07","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-08","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-09","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-10","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-11","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-12","0.00",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-13","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-14","0.00",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-15","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-16","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-17","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-18","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-19","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-20","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-21","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-22","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-23","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-24","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-25","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-26","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-27","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-28","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-29","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-30","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-08-31","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-01","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-02","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-03","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-04","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-05","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-06","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-07","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-08","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-09","0.00",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-10","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-11","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-12","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-13","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-14","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-15","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-16","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-17","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-18","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-19","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-20","0.00",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-21","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-22","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-23","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-24","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-25","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-26","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-27","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-28","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-29","0.00",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-09-30","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-01","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-02","0.00","T,,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-03","0.00","T,,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-04","0.00",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-05","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-06","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-07","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-08","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-09","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-10","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-11","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-12","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-13","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-14","0.23",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-15","0.40",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-16","0.67",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-17","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-18","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-19","0.00",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-20","0.00",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-21","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-22","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-23","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-24","0.03",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-25","0.04",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-26","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-27","0.58",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-28","0.26",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-29","0.02",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-30","0.52",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-10-31","0.03",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-01","0.02",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-02","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-03","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-04","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-05","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-06","0.00",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-07","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-08","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-09","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-10","0.00",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-11","0.00",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-12","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-13","0.00",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-14","0.00",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-15","0.00","T,,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-16","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-17","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-18","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-19","0.59",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-20","0.20",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-21","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-22","0.02",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-23","0.03",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-24","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-25","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-26","0.51",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-27","0.11",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-28","0.00","T,,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-29","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-11-30","0.06",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-01","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-02","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-03","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-04","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-05","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-06","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-07","0.44",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-08","1.32",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-09","0.04",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-10","0.64",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-11","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-12","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-13","0.05",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-14","0.00","T,,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-15","1.49",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-16","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-17","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-18","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-19","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-20","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-21","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-22","0.00",",,W,2400",,,,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.6197","-122.3647","2.4","2016-12-23","0.62",",,W,2400",,,"    1",",,W",,,,,,,,,,,,,,,,
